medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2ED0495D9F085375048BF71D5F51A23E,959D9E62867B68EFC7B280EB322DB39B,CMT,1,Y,2013-10-09 12:11,2013-10-09 12:25,1,884,1.4,-73.991302,40.742111,-73.995941,40.752468
6E0FC75241290FFFDCBF573B848AF19B,AD0EF4CD7FE1F4B86AEFAB067838173B,CMT,1,N,2013-10-07 19:48,2013-10-07 20:02,1,849,3.2,-73.975044,40.752102,-73.952354,40.79147
AA61AF12089DFE53ED13E67F0A42120A,53A317DA4AD6E445E9ACA13A5FA9B023,CMT,1,N,2013-10-07 20:56,2013-10-07 21:08,1,703,3.6,-73.977966,40.74593,-73.972031,40.786419
7878374F9D82C445B9C75311FFF42E27,6F59B355587C7B11B66402BB9BF82109,CMT,1,N,2013-10-08 11:12,2013-10-08 11:46,1,2024,8.8,-73.862823,40.7691,-73.974899,40.75008
18B41ABE80B5825E015577966ABA4494,20118634142A84C8B847084191CF92C8,CMT,1,N,2013-10-08 11:41,2013-10-08 12:04,1,1363,3.4,-73.961166,40.801682,-73.954002,40.766388
C67B3F532E2F524CF609F18AD2D69FDC,B7971EFA7CE72490D4C8CD73AFC2E95F,CMT,1,N,2013-10-10 10:32,2013-10-10 10:51,1,1136,1.6,-73.991852,40.754768,-73.970406,40.760654
C67B3F532E2F524CF609F18AD2D69FDC,B7971EFA7CE72490D4C8CD73AFC2E95F,CMT,1,N,2013-10-10 5:58,2013-10-10 6:01,1,180,1,-73.991219,40.758003,-73.977989,40.76424
CD889490B0FD5AA03DBF444E1F1C93AC,0AFD4FDF783011C37E42FB8AFD9B74BE,CMT,1,N,2013-10-12 20:34,2013-10-12 20:44,2,612,2.2,-73.978653,40.745121,-73.982224,40.768795
646128D85B9224266F70239439015F40,FB68A47F8FF69EEC7D16823D978AA7BA,CMT,1,N,2013-10-13 15:40,2013-10-13 15:53,1,772,1.3,-73.999802,40.743565,-73.979355,40.741238
05427CE01F0016E29892E5F964979459,FBEA657041DE35D331118305162B4419,CMT,1,N,2013-10-09 20:38,2013-10-09 20:48,1,589,1.6,-73.968636,40.762115,-73.977798,40.774548
4D3E527682E42F1FACDFBF2D56757AC6,8C1A6E14ED1D019FBD227970CC619496,CMT,1,N,2013-10-07 11:43,2013-10-07 11:50,1,415,1.5,-73.962967,40.757896,-73.948647,40.77795
F23C9F9D405D742185C49BCC0214D6BE,817A76E92B3D9BED8E15D380AD5BD4D2,CMT,2,N,2013-10-10 13:24,2013-10-10 13:57,2,1958,19.6,-73.949989,40.774746,-73.776299,40.645531
EEBCDC24D2687361329744400D78FE14,49B3C59BD94278DAB732CBB8DE019993,CMT,1,N,2013-10-09 19:02,2013-10-09 19:19,1,1006,2.7,-73.994377,40.741119,-73.962105,40.758011
FAE867EE8DB8C751334050FDBE3E4B95,5DD42371B8C975648134B30EBEF92204,CMT,1,N,2013-10-11 21:42,2013-10-11 21:48,1,380,1.3,-73.972954,40.795494,-73.984871,40.780079
AD9DB38F0A8D78151A5E34F5C824FF4A,2B21A732014E3CB54CC27400741D7320,CMT,1,N,2013-10-12 14:31,2013-10-12 14:40,1,533,1.5,-73.974693,40.741997,-73.967873,40.759865
810B910E70BB287B2927007B3933CA86,33A321324401A80F94639F826224A820,CMT,1,N,2013-10-08 7:52,2013-10-08 8:03,1,667,2.3,-73.996216,40.732479,-73.976082,40.755238
141DFB2D99F736DB0ECAD945FBFA2D98,D91E444F9F7B9941994E712A86565EE4,CMT,1,N,2013-10-08 9:06,2013-10-08 9:26,1,1169,2.3,-73.959251,40.771561,-73.98204,40.745731
3B15391D168AA273853C7B26EC54BCEA,66CC95886E3D9112B8C3BE713EE0FB9E,CMT,1,N,2013-10-13 22:37,2013-10-13 22:43,1,404,2.2,-73.950684,40.779308,-73.959129,40.799225
4573A895ACDF9B323CE9DF04315BD5CE,EEC552A8AF7987CD3B403CFCE97E92BA,CMT,1,N,2013-10-09 0:07,2013-10-09 0:15,2,503,2.3,-73.977684,40.751617,-73.991318,40.723385
CC6E5300BF7FB8FF91184F80F83CD4B9,798C1DC47CE15318F69D549B3BA3922C,CMT,1,N,2013-10-12 17:18,2013-10-12 17:33,1,879,4.4,-73.993935,40.741249,-73.969933,40.79211
859015006B86E24555926C8FF4BAF9DC,9C7B627D3361333FFB968CC55371EA41,CMT,1,N,2013-10-13 22:32,2013-10-13 22:51,2,1149,5,-73.966393,40.764866,-73.944527,40.807381
AE9E14F1EBFECEFF6ADFD437CA64F957,4D9AA3F8DB77F03E04AE148951F7E07D,CMT,1,N,2013-10-10 19:10,2013-10-10 19:24,1,847,2.6,-73.990936,40.717163,-73.97245,40.693218
D34810EC88C247A1C92FA052240DD844,629297DEE08F3178B51E80591008CE9B,CMT,1,N,2013-10-10 22:14,2013-10-10 22:30,1,1007,4.3,-74.015366,40.704777,-73.98658,40.729645
D34810EC88C247A1C92FA052240DD844,629297DEE08F3178B51E80591008CE9B,CMT,1,N,2013-10-10 17:23,2013-10-10 17:29,1,365,0.6,-73.982307,40.774246,-73.981163,40.765804
70439F3472856ED5516CA39F46CDC2BB,66896226B67B952C4E75E7B18CB844B7,CMT,1,N,2013-10-11 10:38,2013-10-11 10:58,1,1208,2.8,-73.983528,40.765888,-73.953186,40.783543
7962B86567B65EAEDEEDAAD486F20B55,CFF51B3DFD42B217934ED30A343F466A,CMT,1,N,2013-10-11 11:39,2013-10-11 11:58,1,1112,2.1,-73.994606,40.725967,-73.979668,40.75333
231F53ED7FE7B36E6FFB2A01D083F1FD,F0EBC551163B7286569AE5E91294E785,CMT,1,N,2013-10-07 7:38,2013-10-07 7:44,1,337,1,-73.982178,40.774597,-73.985138,40.760056
183A2E18C00364428D578BBFE2FA03F5,132A7AC13C8471488DC8D880EA793AE2,CMT,1,N,2013-10-09 20:06,2013-10-09 20:14,1,489,1.5,-73.988632,40.748554,-73.985107,40.765953
2C6CA43E0FAAC32375DDA0BDDC948A91,1C3AE39A8490077231E11E9B8874495D,CMT,1,N,2013-10-13 1:55,2013-10-13 2:02,2,371,2.2,-74.002457,40.750118,-73.981544,40.778847
8F9B593AE29F10B40EBEA0BBDEDD249F,61AF8331CB51E436B747478FC0E78B67,CMT,1,N,2013-10-07 10:42,2013-10-07 11:13,1,1856,10.4,-73.870911,40.773605,-73.980042,40.765198
24B947E1319F6ADBC55FB4B218FE4CC9,5F3AC6FD6B38F18E26F1E285EECAEA68,CMT,1,N,2013-10-13 0:09,2013-10-13 0:16,2,439,2.1,-73.962273,40.778976,-73.987747,40.765434
5AED67977F0136DC6B9F716FA0483DD8,9B359D974CA6768C99B5D5C0B6E5CCE9,CMT,1,N,2013-10-09 20:47,2013-10-09 20:55,2,510,1.5,-74.004196,40.728523,-74.005875,40.710732
5AED67977F0136DC6B9F716FA0483DD8,9B359D974CA6768C99B5D5C0B6E5CCE9,CMT,1,N,2013-10-09 19:48,2013-10-09 20:01,1,797,1.5,-73.982147,40.764053,-73.973953,40.747589
EB77DF10E4D860E9D8F45B7E15989760,CA071148C52292FB5132DC6827FB57DD,CMT,1,N,2013-10-07 7:51,2013-10-07 8:02,1,638,1.1,-73.952271,40.766201,-73.967896,40.765617
BCB4D4D1057F21465C0B5DB60DEB3297,05431444910F3AA3E2C3CAAD59BA431D,CMT,1,N,2013-10-07 20:32,2013-10-07 20:35,2,196,0.8,-73.993744,40.741482,-73.99118,40.750126
964CB9A338FC0F24DD621BFBEFB7575F,4266FBFB532C3A192E76F6CEAAEDEE1E,CMT,1,N,2013-10-11 17:59,2013-10-11 18:08,2,534,1.5,-73.999557,40.759182,-73.977173,40.750923
CB8A9156EC40FF4CA3D9C5173EE33744,F8850D156C1EFCD5A7F1D3DBA24C7BFD,CMT,1,N,2013-10-07 14:08,2013-10-07 14:22,1,888,2.7,-73.978432,40.756847,-74.006889,40.730461
2A17643855CEBECD79D883A420958EC6,3B026719CECF05C001DA94F9E7802A6D,CMT,1,N,2013-10-08 0:13,2013-10-08 0:13,1,27,0.1,-73.973312,40.760921,-73.972969,40.762009
66A0323FDC5EDFC23585828DCB0DB8D2,DC2604901C6B34698915614B8CF340FA,CMT,1,N,2013-10-12 19:55,2013-10-12 20:32,1,2208,7.9,-73.98925,40.768326,-73.987778,40.719345
94A8DF18F5EBA8A61486A0F02860BC3E,A62DB1C32A596B10EEB0713C4FEBB92B,CMT,1,N,2013-10-08 21:23,2013-10-08 21:28,1,326,0.8,-73.983536,40.760872,-73.977371,40.753532
4DD8918E83252001F02331E1B602B602,A9BF75B949FDEC41E815DA6AD8990240,CMT,1,N,2013-10-11 19:19,2013-10-11 19:31,1,725,2,-73.985817,40.741665,-74.009148,40.738754
87D6A5AF77EA7F5F31213AADB50B7508,37702BE3880CC6D66D6D2B1B85C6CE9E,CMT,1,N,2013-10-11 22:20,2013-10-11 22:23,1,205,0.6,-73.984344,40.743195,-73.97834,40.751186
A462B8AC86EB7FD5BCB2CFBC93F8EB50,5204EFDF4E7E52BBD85F655E7DA38FD5,CMT,1,N,2013-10-12 0:15,2013-10-12 0:27,1,728,1.4,-74.006393,40.733139,-73.99617,40.720989
6A5448046144A695A0027ADE29F25945,D900EECFFCCA3090644C950279FF678A,CMT,1,N,2013-10-10 16:27,2013-10-10 16:32,1,295,0.8,-73.983192,40.744873,-73.992378,40.737648
A1373332FE997833B95FB1309B5102C5,6E2EDD439FFA21A128B2E70A173FA91A,CMT,1,N,2013-10-11 12:20,2013-10-11 12:37,1,972,2.4,-73.946877,40.78455,-73.976433,40.776436
B412E89E2183E9812A008A349543EBE6,6980F1D78F5634B96212AB456C4259F2,CMT,1,N,2013-10-10 18:17,2013-10-10 18:46,3,1764,3.5,-73.985397,40.723507,-73.982262,40.762543
0B8DEA546FCFECB11D6B87DEF6FBE848,35028F117F1F8B9B45AAB13DCE7305B4,CMT,1,N,2013-10-11 20:26,2013-10-11 20:45,1,1166,4.5,-73.952888,40.802963,-73.987511,40.748688
8CD06578CB3BA6D3FA84B6E4A7D767ED,73FC575F98116F43413964EB7B3B27B1,CMT,1,N,2013-10-07 19:11,2013-10-07 19:21,1,572,1.6,-74.007484,40.715214,-73.988152,40.721371
87D6A5AF77EA7F5F31213AADB50B7508,107A492A8269674DF2174B2A33D751C5,CMT,1,N,2013-10-10 11:35,2013-10-10 11:46,1,654,4.7,-73.982567,40.745789,-74.011353,40.702282
725B5A8A17A1F17F0139A0A996451AB6,76D0963400689977E94F211B56935394,CMT,1,N,2013-10-08 15:33,2013-10-08 15:53,3,1190,4,-74.017273,40.705193,-74.003784,40.759205
FA4B4883D9AD7B4F602E5D1137B6A187,D5C5282D46D1F0A82F26B62ABFDA9ACF,CMT,1,N,2013-10-13 18:12,2013-10-13 18:17,1,280,1,-73.989265,40.759857,-73.982323,40.772362
14581655B9201FAB51523708396522E5,016D21C65CC580F482F40205AC3E3971,CMT,1,N,2013-10-07 7:46,2013-10-07 7:56,1,556,1.6,0,0,0,0
1691DC222DB9054B1D20F450B1AB6866,8AED7438D757E60E5BC47D97F4E9E235,CMT,1,N,2013-10-09 11:10,2013-10-09 11:24,1,867,1.9,-73.980072,40.748817,-73.960022,40.769257
4FEB31C2F93E04B5F5F73FF57F33AA80,8B8736BEB5E8622B966A7450D354D4EC,CMT,1,N,2013-10-11 1:47,2013-10-11 1:54,2,428,1,-74.003502,40.725323,-73.990372,40.716331
D7DF9007F42F946CB95A6F878C4E079E,16B75E4C6EAA527C7A706B1C09AE3750,CMT,1,N,2013-10-07 12:12,2013-10-07 12:41,1,1763,1.8,-73.967491,40.762051,-73.986664,40.748684
3519845B181E2C0C603FF23A320A1718,D7F5953D39E91DDB4D6ABF2CAEE57343,CMT,1,N,2013-10-10 18:25,2013-10-10 18:34,1,492,3.1,-73.972115,40.752686,-73.946564,40.784164
86878FD5BCE930F10BBC34BB79F755C0,D32D1A576BE7C139D2DB6D877EEB3671,CMT,1,N,2013-10-10 10:46,2013-10-10 10:55,1,558,0.6,-73.978378,40.751373,-73.983192,40.755852
9F1FEF916240E64AD4EC5B7883E6A435,AFE47F7EE244E382B932BBC3203149B6,CMT,1,N,2013-10-11 0:11,2013-10-11 0:19,1,465,0.8,-73.98423,40.754391,-73.974922,40.754555
9F1FEF916240E64AD4EC5B7883E6A435,AFE47F7EE244E382B932BBC3203149B6,CMT,1,N,2013-10-10 22:29,2013-10-10 22:40,1,630,2.5,-73.976753,40.760433,-73.982437,40.779057
9F1FEF916240E64AD4EC5B7883E6A435,AFE47F7EE244E382B932BBC3203149B6,CMT,1,N,2013-10-10 19:15,2013-10-10 19:30,1,906,3.4,-74.005577,40.75301,-73.972733,40.784977
7A8F9C40126F0BCABE9B240F687A9A18,E13768BD3476A6100B176A32D1D57711,CMT,1,N,2013-10-09 16:34,2013-10-09 16:47,1,784,1.4,-73.979691,40.750992,-73.983765,40.765842
9B7993E5F632F1A9603DCC7635FD5370,7A67FDD93D2857471B0900E6CF62F1D1,CMT,1,N,2013-10-12 4:36,2013-10-12 4:42,1,325,1.6,-73.950607,40.685551,-73.953064,40.663803
F1AA184A7698A6F6E074221EBB3E41A8,DCEDE3F64FA3AFA917863355DEE19F00,CMT,2,N,2013-10-07 21:13,2013-10-07 21:39,1,1542,16.8,-73.802155,40.647396,-73.978897,40.762211
991B2E3F85ABD629531D64B3015B61CB,7C4BC3B956D5809B3DA8280092CDED1A,CMT,1,N,2013-10-07 21:08,2013-10-07 21:14,1,353,1,-74.005783,40.717541,-73.994461,40.724678
B00B5488DB5BC7213BB18C19CC92C9D5,4F9E10BE88702F0C35C35632306DA110,CMT,1,N,2013-10-12 11:32,2013-10-12 11:42,1,603,4.9,-74.001595,40.761341,-73.962646,40.811592
275FEF2745F5F46D39ACCA7448F2B635,6AE65C80B9BE7F24379AAB6F84A2C94E,CMT,1,Y,2013-10-12 20:25,2013-10-12 20:37,2,732,1.8,-73.970604,40.760574,-73.991562,40.749962
C78594C1FDFF1C49290229C309EC6505,EDA724C4D6D969F026AE3AAD0049C938,CMT,1,N,2013-10-09 20:47,2013-10-09 20:59,1,720,2.9,-73.952904,40.772507,-73.96933,40.800323
A86309A408B08C1DB4B7BE4BA77982F8,65E0E5F77DD595981A9BDB993E626A33,CMT,1,N,2013-10-12 15:53,2013-10-12 15:56,1,184,0.8,-73.971085,40.793015,-73.967293,40.8022
A86309A408B08C1DB4B7BE4BA77982F8,65E0E5F77DD595981A9BDB993E626A33,CMT,1,N,2013-10-12 10:26,2013-10-12 10:34,1,477,1.4,-74.00602,40.7351,-73.984184,40.727135
778C31A3E22C5E0F859E2A142A485E8D,4435D928413692FC2C89D4D7F553F385,CMT,1,N,2013-10-10 19:53,2013-10-10 20:04,1,627,1.1,-73.98867,40.738255,-73.98333,40.726372
DA0DC127642B1960829EACB80220AB12,1BDCFFFD8AFC09D6E8B02B9580CF00BD,CMT,1,N,2013-10-11 12:15,2013-10-11 12:41,1,1591,2.1,-74.007156,40.728649,-73.987,40.745052
27ADD17A0D7C0C7DE596C4DED35A61E7,3C179F8593A900D2D00AA3A351AF807F,CMT,1,N,2013-10-09 23:09,2013-10-09 23:19,1,600,1.5,-73.964722,40.755493,-73.985893,40.755909
62F14E27C0C476884C4DF50E19409774,095C89EE42C55162FD3EA60F449BD72A,CMT,1,N,2013-10-10 2:39,2013-10-10 2:52,2,799,4.1,-73.982552,40.731194,-73.981895,40.77615
C1A040C016496F3E4CD044EC8074AEA3,BAC92884BE0ADD308C7340967E092C7F,CMT,1,N,2013-10-09 22:40,2013-10-09 22:55,1,890,2.7,-73.963249,40.75861,-73.991516,40.737217
2C82939B4483008CD3B81B14262F0DDB,8915A4985370F3D9ED30D26E2A234FF4,CMT,2,N,2013-10-10 23:42,2013-10-11 0:07,1,1525,18.3,-73.78981,40.647015,-74.004356,40.722961
5D5DD5D5098CFC36EF1CB9686FB620C5,59296D069D8790D3CD27B80278A94B3C,CMT,1,N,2013-10-10 1:44,2013-10-10 1:59,1,877,3.7,-74.006645,40.74427,-73.960304,40.762074
78ACFE28E50904DBE3145B501D37BC3A,26A6BDE1839D7ECF474AFA1CEABC943C,CMT,1,N,2013-10-11 3:03,2013-10-11 3:21,2,1081,4,-73.951675,40.714001,-73.963387,40.67207
0BEA2D197572DEE69971C9999C0AB89E,C56DF95685D80015DBAC3E17B4BA5B5D,CMT,1,N,2013-10-10 22:56,2013-10-10 23:01,1,294,1.2,-73.965263,40.759666,-73.976601,40.747467
3821FE14141A3F24009FE8E9155084F2,1FAF768CEF81CBF8DBF3487652F390F0,CMT,1,N,2013-10-07 9:37,2013-10-07 9:46,1,564,1.5,-74.009262,40.726025,-74.010918,40.708912
948ED3F84E10E3919D0F888E13032A08,8258943CE20775BAA39E35118D5D875D,CMT,1,N,2013-10-11 1:42,2013-10-11 2:13,1,1845,6.7,-73.985893,40.731232,-73.942146,40.681877
948ED3F84E10E3919D0F888E13032A08,8258943CE20775BAA39E35118D5D875D,CMT,1,N,2013-10-10 23:39,2013-10-10 23:46,1,417,1.5,-73.984314,40.749832,-74.002678,40.750019
F49F752E7E9CAAE41B953FB96E25D059,C61536469E1B48ECAC09D83D1EDE2F3E,CMT,1,N,2013-10-12 10:12,2013-10-12 10:20,1,445,1.8,-73.98671,40.740875,-73.971031,40.761543
27FD1CD5A4B6183943CCDC3B6FBEBE53,098CCEEA33B028AADFE3F4160449ACFB,CMT,1,N,2013-10-12 23:47,2013-10-12 23:51,1,266,1.1,-74.009979,40.729816,-74.000854,40.742233
275648DFDA51B919B4943A3470427DEC,176AC24D42807D91908E642690DD3E88,CMT,1,N,2013-10-12 21:59,2013-10-12 22:09,2,611,3.3,-73.971107,40.751675,-73.957291,40.729961
275648DFDA51B919B4943A3470427DEC,176AC24D42807D91908E642690DD3E88,CMT,1,N,2013-10-12 22:42,2013-10-12 22:52,1,613,1.7,-73.98629,40.722588,-74.002602,40.738987
9CCF07B476B482C2050A8C63360586F7,1E20267BB5AEADD58008DF58AA837F69,CMT,1,N,2013-10-13 9:15,2013-10-13 9:24,1,530,2.7,-73.955093,40.773731,-73.98127,40.743034
ABD3AF9079A360DE49D83786D591BFC2,11855FCE3EF233857690B9AFCAD7193F,CMT,1,N,2013-10-13 10:49,2013-10-13 10:55,1,352,1.9,-73.97287,40.755222,-73.985497,40.732605
51A32C7DFEAE66C01B83A8498A682699,34DA5240FE7F5F7B91EFCA8ED0AE7404,CMT,1,N,2013-10-12 20:44,2013-10-12 20:51,1,434,0.7,-73.989883,40.734108,-73.982597,40.732262
46B9B371013A3E03889886BD9D0D2D27,1FF595A3A638224ED6921208F057A4AB,CMT,1,N,2013-10-12 19:42,2013-10-12 20:00,1,1100,3.1,-73.999779,40.761292,-73.985542,40.731426
46B9B371013A3E03889886BD9D0D2D27,1FF595A3A638224ED6921208F057A4AB,CMT,1,N,2013-10-12 20:21,2013-10-12 20:31,2,604,1.2,-73.994736,40.758835,-73.9869,40.748005
03FFB1F2433356E36FBD0D87D1AD6B03,4339B58CF42D6B3011479B8D9731CA7F,CMT,1,N,2013-10-12 7:06,2013-10-12 7:33,1,1669,9.6,-73.994095,40.724728,-73.939644,40.827694
9F39758667EE67435760AA36C8711A20,3241A5274B9924D6034C2F481CA74FFD,CMT,1,N,2013-10-08 19:49,2013-10-08 19:58,1,565,1.6,-73.994789,40.750256,-74.004868,40.735355
C67B3F532E2F524CF609F18AD2D69FDC,522968066007E38E13AFFBFA5C77EB7C,CMT,1,N,2013-10-11 17:06,2013-10-11 17:25,1,1152,1.6,-73.994484,40.752361,-73.981171,40.759544
A118C332EB029F3E432C0E7EC5D46172,A71F69B5DF8BFB960DA395853F6C69B1,CMT,1,N,2013-10-12 18:47,2013-10-12 19:05,1,1073,2.4,-73.974327,40.743248,-73.987564,40.766644
1189AD30AAACCC5DAF86A1127B0BB403,4A1CFC4202A5DFD43928B69D0A156EE5,CMT,1,N,2013-10-12 12:27,2013-10-12 13:23,1,3370,23.9,-73.996384,40.753288,-73.909164,40.618698
D575DFE450BED754CF4470065D08F7BF,72C992D0288B2DB8737BD9561C7826F7,CMT,1,N,2013-10-11 23:25,2013-10-11 23:43,1,1079,3.1,-73.993004,40.757992,-73.994934,40.721447
AE9E14F1EBFECEFF6ADFD437CA64F957,4D9AA3F8DB77F03E04AE148951F7E07D,CMT,1,N,2013-10-10 16:40,2013-10-10 16:52,1,702,2.1,-73.993065,40.762436,-73.963867,40.765396
B0F3531B277039535393DBA582D5109F,AC268447F5D75BB0A42C4FF73D5F74D9,CMT,1,N,2013-10-07 12:24,2013-10-07 12:51,1,1651,3.3,-74.007019,40.716869,-73.981384,40.753807
AD57F6329C387766186E1B3838A9CEDD,ADADC8964B0550C8C240454314A1AB09,CMT,1,N,2013-10-10 20:09,2013-10-10 20:18,1,529,1.9,-73.972939,40.753067,-73.953812,40.775726
05871FF042564DD982A41CA3B6AD2E74,863C0FA5E7599242303CB41B8DD55C5A,CMT,1,N,2013-10-10 21:13,2013-10-10 21:30,1,1028,3.3,-73.997002,40.731594,-73.955872,40.709198
87BF941C1B11AD42C78F46076B4844BD,10BC61B2165FB56D37EAEDD4EC81AFF0,CMT,1,N,2013-10-11 23:36,2013-10-12 0:07,1,1870,6.2,-73.977898,40.725422,-73.981873,40.661083
A955B91E4328BD67AF5C7C46FD449164,4CC587CB59238D5713D604A13FD15307,CMT,1,N,2013-10-11 12:32,2013-10-11 13:07,1,2109,4,-73.956528,40.770565,-73.998695,40.734913
05871FF042564DD982A41CA3B6AD2E74,863C0FA5E7599242303CB41B8DD55C5A,CMT,1,N,2013-10-11 1:03,2013-10-11 1:24,1,1285,7.9,-73.986694,40.719719,-73.950668,40.811718
B222E2CE87963880CCBE410780F4146E,361340A453DB445E4620E8E10D408ED9,CMT,1,N,2013-10-08 7:57,2013-10-08 8:08,1,685,3,-73.954773,40.767365,-73.980286,40.737694
8F0CBB38456143CAFE691CF2D3C4226E,04BCF36DE8EBC1CA43FA25AF01D554C0,CMT,1,N,2013-10-11 1:18,2013-10-11 1:23,2,268,1.3,-73.979012,40.750519,-73.967575,40.765949
AB16DD0DF9077177ED8B15A210178218,0F8FBD60B2412B9E285BA717EC1A7804,CMT,1,N,2013-10-08 10:51,2013-10-08 11:13,1,1327,2.1,-73.979309,40.754139,-73.961456,40.779457
AE9E14F1EBFECEFF6ADFD437CA64F957,4D9AA3F8DB77F03E04AE148951F7E07D,CMT,1,N,2013-10-10 18:17,2013-10-10 18:26,1,523,1.2,-73.999451,40.722015,-74.008636,40.706806
AF891E81F321D561394177F5F91C5549,881E21C13288488BE7EE2CE60B482772,CMT,1,N,2013-10-11 7:40,2013-10-11 7:59,1,1128,3.1,-73.974823,40.789719,-73.975288,40.756451
05871FF042564DD982A41CA3B6AD2E74,863C0FA5E7599242303CB41B8DD55C5A,CMT,1,N,2013-10-10 18:12,2013-10-10 18:28,1,970,2.2,-73.977142,40.755852,-73.952919,40.776703
0EA551FEBC251EBCC758D0F5AF2BCD51,6952F8B2B4A87C7B40EB8A4EFE2F7DE1,CMT,1,N,2013-10-10 22:05,2013-10-10 22:21,1,947,4.3,-73.991829,40.726494,-73.95195,40.775715
05871FF042564DD982A41CA3B6AD2E74,863C0FA5E7599242303CB41B8DD55C5A,CMT,1,N,2013-10-10 17:50,2013-10-10 17:57,1,462,1.1,-74.000504,40.732422,-73.990143,40.746498
FDF33A25B1423F7A722AC0ADB92832FE,D7A148D9172D2003F0E0705F62CB79DF,CMT,1,N,2013-10-13 13:04,2013-10-13 13:05,1,97,0.7,-74.007935,40.721844,-74.006119,40.733208
42D6E9EA76A2B6F3193AAF7B08603B1A,8392F3A8D1D7BC959007503F33CCC299,CMT,1,N,2013-10-13 21:18,2013-10-13 21:23,1,252,1.3,-73.959427,40.771572,-73.954956,40.78664
A5BABC9F86C9A45EAA0B3D1A91704D25,02C9A203526E33DB0FEBD4BD28AE67D7,CMT,1,N,2013-10-10 17:02,2013-10-10 17:20,1,1095,3.2,-73.979477,40.752556,-73.966042,40.789757
498F9C0FB523C6679C5152ACC783F75F,1AAA477995B9C11520E0794E23C6C6EA,CMT,1,N,2013-10-12 0:46,2013-10-12 1:03,1,983,3.5,-73.955399,40.772881,-73.979286,40.734684
5E3D30644F5CAEA4D1C5A07982D6616E,94C05FD51D7B10882C0D59E80A0264AE,CMT,1,N,2013-10-10 22:47,2013-10-10 22:51,1,246,0.4,-74.000183,40.732868,-74.002769,40.739353
772E85BC147424A5D001D6330682AF52,6BB976159AA92EDC73E3D91ACD9F3366,CMT,1,N,2013-10-13 8:29,2013-10-13 8:45,1,976,6.2,-74.013054,40.707855,-73.981087,40.781982
772E85BC147424A5D001D6330682AF52,6BB976159AA92EDC73E3D91ACD9F3366,CMT,1,N,2013-10-13 13:33,2013-10-13 13:38,1,306,1.1,-73.990761,40.750793,-73.977135,40.748821
43CB3BC26382CD013F4451EEC4947ABB,83D985C7A125A5DC540A0B073877D396,CMT,1,N,2013-10-08 21:39,2013-10-08 21:43,1,288,0.6,-74.006065,40.750359,-74.003677,40.750732
5AF4F5ECDBC0B95A2B0E7B2F4BF4B713,6C82C86F0E6B24CA306BBEDC81B9D88E,CMT,1,N,2013-10-08 17:38,2013-10-08 17:55,2,978,1.8,-73.991653,40.738541,-73.974983,40.758896
EB860C31C9A1B6C88524975E2A5A4DF0,A4127248C571FFD2379164B54D7A2F3B,CMT,1,N,2013-10-08 20:48,2013-10-08 20:54,1,379,2.7,-73.980446,40.734394,-73.955208,40.76897
FAE1370A694D0621FAE1E62FAFD64080,265B3D7D30A9B7AE389A2626F6825266,CMT,1,N,2013-10-11 12:19,2013-10-11 12:22,1,191,0.4,-73.955635,40.779583,-73.950935,40.782658
D62C416D8CEDB6AD8C3A9F987ABEFC34,03B32EE02ECCE20E1EF1AFDE295CD5E8,CMT,1,N,2013-10-10 19:50,2013-10-10 19:55,1,316,1.1,-73.980583,40.760216,-73.978806,40.772984
C2E959AD46843D92B68584ABEEEAE325,C489A394141F67E90D65FA7A763B451A,CMT,1,N,2013-10-11 14:55,2013-10-11 15:13,1,1071,2.1,-74.003052,40.739239,-73.979774,40.760689
A89281B0556AFE517F0295705E562805,41947883A7D9EEE6B4B5D81B7130397D,CMT,1,N,2013-10-07 20:42,2013-10-07 20:44,1,156,1.1,-73.964996,40.755291,-73.954811,40.76704
24B56A4A0AC119529DBA559181C14FE4,8C924FC83FC33C255F67AFB70A36F73D,CMT,1,N,2013-10-11 14:47,2013-10-11 14:52,1,286,0.4,-73.976227,40.756889,-73.970596,40.760513
273EB71AD96349D761DEF43A9B65CFCE,0E09C21E57BC7906B77E1DC65E74C687,CMT,1,N,2013-10-10 19:00,2013-10-10 19:08,1,451,1.5,-73.957947,40.773552,-73.976311,40.776348
C5563AA62C9428346B48B1E1B821937D,E604BACE4923F51F9543B6ED2EC2E18F,CMT,1,N,2013-10-10 8:26,2013-10-10 8:47,1,1220,2.8,-73.965744,40.79034,-73.975716,40.760487
498F9C0FB523C6679C5152ACC783F75F,1AAA477995B9C11520E0794E23C6C6EA,CMT,1,N,2013-10-11 22:19,2013-10-11 22:25,1,339,1.7,-73.963356,40.761883,-73.950249,40.7798
50CB3152534F5598BE670E498A896854,DB202508E91D33D4245D937FE59C5C21,CMT,1,N,2013-10-13 16:26,2013-10-13 16:49,1,1391,3.2,-73.949043,40.781757,-73.973953,40.74865
D9CA7725638427DA04DB5BF175576E78,6540AFFEB32A5BBD0B65B38578A6AE88,CMT,1,N,2013-10-08 16:51,2013-10-08 17:25,1,2015,11.1,-73.998268,40.736679,-73.865341,40.770679
